iter	RMSE
1513	0.2030459741
1514	0.2030328902
1515	0.2030052788
1516	0.2029719318
1517	0.2029614678
1518	0.2029142834
1519	0.2028783471
1520	0.2028177565
1521	0.2027945089
1522	0.2027730049
1523	0.2026926033
1524	0.2026348871
1525	0.2026220011
1526	0.202570082
1527	0.2025643675
1528	0.2025435444
1529	0.2025047803
1530	0.2024661752
1531	0.202449315
1532	0.2023320147
1533	0.2022635748
1534	0.2022401481
1535	0.2021842357
1536	0.2021585059
1537	0.2021462735
1538	0.2021131442
1539	0.2020874412
1540	0.20206701
1541	0.2020212493
1542	0.2019691539
1543	0.201931993
1544	0.2018959345
1545	0.2018786792
1546	0.2018550271
1547	0.2018392865
1548	0.2018049914
1549	0.2017798917
1550	0.2017692703
1551	0.201739524
1552	0.2017307987
1553	0.2017016742
1554	0.2016577984
1555	0.201599678
1556	0.2015869302
1557	0.201568258
1558	0.2015477425
1559	0.2014929139
1560	0.2014318531
1561	0.2014145505
1562	0.2013839635
1563	0.201376122
1564	0.2013208699
1565	0.2012551294
1566	0.201182376
1567	0.2011766335
1568	0.2011412073
1569	0.2010931556
1570	0.2010659232
1571	0.2010560569
1572	0.2010292641
1573	0.2009785843
1574	0.2009028239
1575	0.200863164
1576	0.2007948488
1577	0.2007040913
1578	0.2006759924
1579	0.2006456478
1580	0.2006225415
1581	0.2005764808
1582	0.2005416624
1583	0.2004928026
1584	0.2004780932
1585	0.2004465483
1586	0.2004253719
1587	0.2003987369
1588	0.2003782558
1589	0.2003264847
1590	0.2002688153
1591	0.2002507569
1592	0.2002304983
1593	0.2002057722
1594	0.2001444754
1595	0.2001141796
1596	0.2000527369
1597	0.2000279637
1598	0.1999657806
1599	0.1999264879
1600	0.1999153446
1601	0.1998747053
1602	0.1998529724
1603	0.1998055998
1604	0.1997539547
1605	0.1997166933
1606	0.1996784881
1607	0.1996182407
1608	0.1995861892
1609	0.1995299089
1610	0.1995109439
1611	0.1994812361
1612	0.1994192663
1613	0.1994088592
1614	0.1993839093
1615	0.199363753
1616	0.1993209111
1617	0.1992629094
1618	0.1992410477
1619	0.1992392105
1620	0.1992187101
1621	0.1991919565
1622	0.1991802821
1623	0.199093811
1624	0.1990488589
1625	0.1990032259
1626	0.1989407209
1627	0.198906504
1628	0.1988899248
1629	0.1988604813
1630	0.198830077
1631	0.1988258596
1632	0.198755115
1633	0.1987165671
1634	0.1987038457
1635	0.198686729
1636	0.198618488
1637	0.1985719585
1638	0.1985617654
1639	0.1985398591
1640	0.1984811182
1641	0.1984297262
1642	0.1984037828
1643	0.1983986934
1644	0.1983699498
1645	0.19836827
1646	0.1983259626
1647	0.198315352
1648	0.1982913582
1649	0.1982487461
1650	0.1982122122
1651	0.1981912544
1652	0.1981634667
1653	0.1981510207
1654	0.1980995076
1655	0.1980278953
1656	0.1980203769
1657	0.1979717747
1658	0.1979460168
1659	0.1979106988
1660	0.1978896618
1661	0.1978733606
1662	0.1978711005
1663	0.1978407922
1664	0.1978207938
1665	0.1978163165
1666	0.1977767785
1667	0.1977252407
1668	0.1976943218
1669	0.1976622562
1670	0.1976376836
1671	0.1976189029
1672	0.1975906378
1673	0.1975303991
1674	0.1975020461
1675	0.1974867577
1676	0.1974353578
1677	0.1974305586
1678	0.19739724
1679	0.1973614949
1680	0.1973025671
1681	0.1972963152
1682	0.1972905946
1683	0.1972362997
1684	0.1971913504
1685	0.1971545972
1686	0.1971307263
1687	0.1970907564
1688	0.1970264433
1689	0.1970214162
1690	0.1969604741
1691	0.1969372934
1692	0.1968816595
1693	0.1968438103
1694	0.1968222534
1695	0.1968153761
1696	0.1967595899
1697	0.1967281481
1698	0.1967044257
1699	0.1966815725
1700	0.1966592329
1701	0.1966453973
1702	0.1966262648
1703	0.1966057487
1704	0.1965822375
1705	0.1965447412
1706	0.1965036134
1707	0.1964600471
1708	0.1964590143
1709	0.1964242555
1710	0.1964038482
1711	0.1963613969
1712	0.1963062142
1713	0.1962921317
1714	0.1962675554
1715	0.1962482589
1716	0.1962178074
1717	0.1961843788
1718	0.1961770032
1719	0.1961226855
1720	0.1961001499
1721	0.1960834352
1722	0.1960442238
1723	0.1960332469
1724	0.1960067633
1725	0.1960007975
1726	0.1959656324
1727	0.1959501676
1728	0.1959480655
1729	0.195888439
1730	0.195861661
1731	0.1958389996
1732	0.195808947
1733	0.1957573708
1734	0.1957517759
1735	0.1957095526
1736	0.1956800907
1737	0.1956567618
1738	0.19560358
1739	0.1955921656
1740	0.1955794878
1741	0.1955103909
1742	0.1954550458
1743	0.1954148386
1744	0.1954083904
1745	0.1953053974
1746	0.1952625575
1747	0.1952369584
1748	0.1952141486
1749	0.1951610556
1750	0.1951346373
1751	0.1951169725
1752	0.19508518
1753	0.1950372848
1754	0.19499472
1755	0.1949634791
1756	0.1949351465
1757	0.1949184334
1758	0.1948711282
1759	0.1948318547
1760	0.1948197151
1761	0.1948138155
1762	0.1947715113
1763	0.1947647129
1764	0.1947286959
1765	0.1946811743
1766	0.1946301157
1767	0.1946073534
1768	0.1945850912
1769	0.1945505767
1770	0.194525511
1771	0.1944879667
1772	0.1944752569
1773	0.1944424252
1774	0.1944191679
1775	0.1943994705
1776	0.1943878157
1777	0.194364133
1778	0.1943404479
1779	0.1943201865
1780	0.1942985915
1781	0.1942764683
1782	0.1942426453
1783	0.1942325362
1784	0.1942085987
1785	0.1941893392
1786	0.1941462431
1787	0.194112432
1788	0.1940658315
1789	0.1940026811
1790	0.193942922
1791	0.1939104895
1792	0.1938979473
1793	0.1938791716
1794	0.1938483042
1795	0.1938070006
1796	0.1937585072
1797	0.1937077634
1798	0.1936696441
1799	0.1936459971
1800	0.1936201782
1801	0.1936084121
1802	0.1935545063
1803	0.1935382239
1804	0.1934950722
1805	0.193453232
1806	0.1933670758
1807	0.1933472642
1808	0.193320956
1809	0.1932820088
1810	0.1932762171
1811	0.1932337436
1812	0.1932063377
1813	0.1931756962
1814	0.1931718738
1815	0.1931647275
1816	0.1931332215
1817	0.193101897
1818	0.193053502
1819	0.1930082553
1820	0.1929949516
1821	0.1929854165
1822	0.1929303996
1823	0.1929121699
1824	0.1929071034
1825	0.1928568527
1826	0.1928441816
1827	0.1927975786
1828	0.1927728868
1829	0.1927412623
1830	0.192728416
1831	0.192704537
1832	0.1926672009
1833	0.1926419982
1834	0.1926282558
1835	0.1926095722
1836	0.1925702748
1837	0.1925182773
1838	0.1924483141
1839	0.1924141701
1840	0.1923935386
1841	0.1923570231
1842	0.1923299719
1843	0.1923192916
1844	0.192304822
1845	0.1922901538
1846	0.1922744321
1847	0.1922687887
1848	0.1922646655
1849	0.1922324985
1850	0.1922125278
1851	0.192160382
1852	0.1921317769
1853	0.1921014387
1854	0.1920894173
1855	0.1920456538
1856	0.1920196621
1857	0.1919652478
1858	0.1919248392
1859	0.1918620882
1860	0.191842303
1861	0.19182727
1862	0.1917659374
1863	0.1916949018
1864	0.1916895726
1865	0.1916251649
1866	0.1916080338
1867	0.1915720385
1868	0.1915632819
1869	0.1915216651
1870	0.1914934994
1871	0.1914795838
1872	0.1914352487
1873	0.1913996027
1874	0.1913831495
1875	0.1913372834
1876	0.1913207574
1877	0.191293763
1878	0.1912494045
1879	0.1912355983
1880	0.1912059234
1881	0.191151516
1882	0.1911297265
1883	0.1911036471
1884	0.1910847596
1885	0.1910574034
1886	0.1910364889
1887	0.1910050765
1888	0.1909538362
1889	0.1909187436
1890	0.1908840557
1891	0.1908725295
1892	0.190844755
1893	0.1908267801
1894	0.1907972891
1895	0.1907549711
1896	0.1907487718
1897	0.1907229871
1898	0.1906917752
1899	0.1906792766
1900	0.1906647981
1901	0.1906377595
1902	0.1906176778
1903	0.1905904518
1904	0.1905710632
1905	0.1905245893
1906	0.1904893923
1907	0.1904597606
1908	0.1904377493
1909	0.190414344
1910	0.1903986288
1911	0.1903821458
1912	0.1903495
1913	0.1903400595
1914	0.1902939344
1915	0.1902563294
1916	0.1902312752
1917	0.1901825054
1918	0.1901386706
1919	0.1901285549
1920	0.1900844511
1921	0.1900804722
1922	0.1900625069
1923	0.1899882268
1924	0.1899270896
1925	0.1898723569
1926	0.189861146
1927	0.1898143869
1928	0.1898072614
1929	0.1897802705
1930	0.1897506751
1931	0.1897354099
1932	0.1896795476
1933	0.1896406847
1934	0.1895906197
1935	0.1895602898
1936	0.1895408055
1937	0.1895180372
1938	0.1895103711
1939	0.1894913506
1940	0.1894792048
1941	0.1894264041
1942	0.1893954983
1943	0.1893658016
1944	0.1893359479
1945	0.1893047244
1946	0.1892703356
1947	0.1892455066
1948	0.1892085896
1949	0.18919742
1950	0.1891623215
1951	0.1891286323
1952	0.1890996529
1953	0.1890544664
1954	0.1890092824
1955	0.1889953764
1956	0.1889695238
1957	0.1889369528
1958	0.1889081753
1959	0.1888898452
1960	0.1888720153
1961	0.1888330357
1962	0.1888219059
1963	0.1887705907
1964	0.1887370067
1965	0.1887181679
1966	0.1887172529
1967	0.1886850504
1968	0.1886590917
1969	0.1886498223
1970	0.1886374927
1971	0.1886022306
1972	0.1885552772
1973	0.1885294114
1974	0.1885168118
1975	0.1884952266
1976	0.1884855464
1977	0.1884575555
1978	0.1884346769
1979	0.1884224546
1980	0.1883859818
1981	0.1883562106
1982	0.1883046466
1983	0.1882915706
1984	0.1882435781
1985	0.1881925685
1986	0.1881461996
1987	0.1880974417
1988	0.1880965384
1989	0.1880774173
1990	0.1880386085
1991	0.1879938681
1992	0.1879593744
1993	0.1879370576
1994	0.1879203844
1995	0.1878963089
1996	0.1878844149
1997	0.1878795016
1998	0.1878488735
1999	0.1877869656
2000	0.1877425508
2001	0.1877173955
2002	0.1876399346
2003	0.1876277987
2004	0.1876000212
2005	0.1875815369
2006	0.1875385927
2007	0.1874909649
2008	0.1874695668
2009	0.1874691519
2010	0.1874417503
2011	0.1874350723
2012	0.1873928301
2013	0.1873496523
2014	0.1872963033
2015	0.1872820302
2016	0.1872668204
2017	0.1872424465
2018	0.1872152885
2019	0.1871798429
2020	0.1871664591
2021	0.1871041329
2022	0.1870816291
2023	0.1870585828
2024	0.1870428193
2025	0.1870278996
2026	0.1870083467
2027	0.1869756597
2028	0.1869688915
2029	0.1869252691
2030	0.1868813464
2031	0.186838703
2032	0.1868253206
2033	0.1867772538
2034	0.1867219713
2035	0.186704288
2036	0.1866860341
2037	0.1866332764
2038	0.1866066878
2039	0.1865743345
2040	0.1865663026
2041	0.1865237053
2042	0.1865228304
2043	0.1865133492
2044	0.1864777599
2045	0.1864144708
2046	0.1864015949
2047	0.1863637616
2048	0.1863633308
2049	0.1863433224
2050	0.1862597499
2051	0.1862340929
2052	0.1862134268
2053	0.1861939325
2054	0.1861347592
2055	0.1860926219
2056	0.1860476321
2057	0.1860013948
2058	0.1859898639
2059	0.1859822755
2060	0.1859666795
2061	0.1859391007
2062	0.1858876631
2063	0.185843007
2064	0.1858170444
2065	0.185785128
2066	0.1857582594
2067	0.1857574972
2068	0.1857168827
2069	0.185692186
2070	0.1856519755
2071	0.1856234429
2072	0.1856086674
2073	0.1855674761
2074	0.1855311314
2075	0.1855082518
2076	0.1854616227
2077	0.1854130783
2078	0.1853706972
2079	0.1853410873
2080	0.1853298802
2081	0.1852885297
2082	0.1852627852
2083	0.1852395819
2084	0.1852045265
2085	0.1851806847
2086	0.1851416444
2087	0.1851334916
2088	0.1851207665
2089	0.185093414
2090	0.1850871423
2091	0.185061497
2092	0.185011899
2093	0.1849722016
2094	0.1849068823
2095	0.1848980133
2096	0.1848525966
2097	0.184835368
2098	0.1848261915
2099	0.1847936911
2100	0.1847641344
2101	0.1847432785
2102	0.1847242569
2103	0.1847234993
2104	0.1846921779
2105	0.1846770737
2106	0.1846341627
2107	0.1845835162
2108	0.1845476762
2109	0.1845107204
2110	0.1844906349
2111	0.1844552137
2112	0.1844516598
2113	0.1844396841
2114	0.184419017
2115	0.184388395
2116	0.18435288
2117	0.1843524628
2118	0.1843291348
2119	0.1842949347
2120	0.1842680773
2121	0.1842561303
2122	0.184208078
2123	0.1841766089
2124	0.1841556044
2125	0.1841161563
2126	0.1840834783
2127	0.1840649401
2128	0.1839815924
2129	0.1839603701
2130	0.1839348837
2131	0.1839054977
2132	0.1838771202
2133	0.1838401006
2134	0.1838289308
2135	0.1838281181
2136	0.183781369
2137	0.1837183389
2138	0.1836906197
2139	0.1836657548
2140	0.1835963114
2141	0.1835843662
2142	0.1835691955
2143	0.183536615
2144	0.1835251133
2145	0.183476504
2146	0.1834362811
2147	0.1833978394
2148	0.1833587128
2149	0.183327444
2150	0.1833197682
2151	0.1833065205
2152	0.1832719109
2153	0.1832578958
2154	0.1832244836
2155	0.1832036119
2156	0.1831995574
2157	0.1831514127
2158	0.1831424708
2159	0.1830990593
2160	0.1830895031
2161	0.1830101317
2162	0.1829619989
2163	0.1829409687
2164	0.1829071127
2165	0.1828906788
2166	0.1828631341
2167	0.1828478751
2168	0.1828319089
2169	0.182795213
2170	0.1827346742
2171	0.1827283341
2172	0.1827260772
2173	0.1826784416
2174	0.182664121
2175	0.1826328796
2176	0.1826266883
2177	0.1826134487
2178	0.1826031201
2179	0.182566717
2180	0.1825575797
2181	0.1825354046
2182	0.1825004527
2183	0.1824759298
2184	0.1824724952
2185	0.1824010344
2186	0.1823612164
2187	0.18235074
2188	0.1823192319
2189	0.1822830144
2190	0.1822431854
2191	0.1821965002
2192	0.1821832371
2193	0.1821260227
2194	0.1820919866
2195	0.1820817748
2196	0.1820482168
2197	0.1820368039
2198	0.1820260723
2199	0.1820047524
2200	0.1819987695
2201	0.1819900589
2202	0.181967483
2203	0.1819667607
2204	0.1819594156
2205	0.1819499337
2206	0.1819246517
2207	0.1818707823
2208	0.1818645191
2209	0.1818438086
2210	0.1818180925
2211	0.1817498007
2212	0.1817386144
2213	0.1817113016
2214	0.1816926682
2215	0.1816510371
2216	0.1816331194
2217	0.1816189785
2218	0.1815983173
2219	0.1815631759
2220	0.1815550755
2221	0.1815281078
2222	0.1815137156
2223	0.181499335
2224	0.1814652248
2225	0.181439695
2226	0.1814196616
2227	0.1814189486
2228	0.1813990821
2229	0.1813759512
2230	0.1813347148
2231	0.1813191711
2232	0.1813168188
2233	0.1812970034
2234	0.1812874353
2235	0.1812546499
2236	0.1812420698
2237	0.181199935
2238	0.1811770042
2239	0.1811586578
2240	0.181140359
2241	0.1810975105
2242	0.1810563468
2243	0.1810064059
2244	0.1809726629
2245	0.1809575306
2246	0.1809440565
2247	0.1808939545
2248	0.180880733
2249	0.1808539247
2250	0.1808163704
2251	0.1807814743
2252	0.1807279003
2253	0.1807016903
2254	0.1806732245
2255	0.1806654916
2256	0.1806540335
2257	0.1806294289
2258	0.1805980465
2259	0.1805887511
2260	0.1805704112
2261	0.1805700391
2262	0.180562951
2263	0.1805613116
2264	0.18054328
2265	0.180507749
2266	0.1804850831
2267	0.1804623493
2268	0.1804391239
2269	0.1803872854
2270	0.1803804114
2271	0.1803536228
2272	0.1803019569
2273	0.1802560636
2274	0.18024687
2275	0.1802321237
2276	0.1802068328
2277	0.1801799106
2278	0.1801734222
2279	0.1801493971
2280	0.1801301513
2281	0.18012398
2282	0.180091935
2283	0.180069439
2284	0.1800602626
2285	0.1800479547
2286	0.1800185565
2287	0.1800061846
2288	0.1799895079
2289	0.1799826447
2290	0.1799639853
2291	0.1799633398
2292	0.1799578184
2293	0.1799572066
2294	0.1799320003
2295	0.1799195453
2296	0.1799190694
2297	0.1798955005
2298	0.1798867373
2299	0.1798720466
2300	0.1798469272
2301	0.1798390563
2302	0.1798248434
2303	0.1797788362
2304	0.1797375042
2305	0.1797322243
2306	0.1797075515
2307	0.1796933899
2308	0.1796876108
2309	0.1796824613
2310	0.1796821217
2311	0.1796680956
2312	0.179642312
2313	0.1796118073
2314	0.1796111637
2315	0.1795858211
2316	0.1795775752
2317	0.1795534975
2318	0.1795379994
2319	0.1795063616
2320	0.1794779077
2321	0.1794393863
2322	0.1793998546
2323	0.1793768752
2324	0.1793545223
2325	0.1793348815
2326	0.1792987826
2327	0.1792739732
2328	0.179262396
2329	0.1792180492
2330	0.1791912091
2331	0.1791830795
2332	0.1791481542
2333	0.1790733193
2334	0.1790515825
2335	0.1790255552
2336	0.1789920904
2337	0.1789670193
2338	0.1789376516
2339	0.1789200161
2340	0.1789046103
2341	0.1788735687
2342	0.1788669553
2343	0.1788516128
2344	0.1788509139
2345	0.1788286341
2346	0.1788191726
2347	0.1788182216
2348	0.1788082972
2349	0.1788067415
2350	0.1788035245
2351	0.1787941407
2352	0.1787742324
2353	0.1787603621
2354	0.1787219945
2355	0.1787136145
2356	0.1787056378
2357	0.1786723736
2358	0.178652821
2359	0.1786228725
2360	0.1786132834
2361	0.1786042578
2362	0.1785882618
2363	0.1785857891
2364	0.178562126
2365	0.1785306333
2366	0.1784739609
2367	0.1784598879
2368	0.1784485461
2369	0.1784480293
2370	0.178433786
2371	0.178430458
2372	0.1784171844
2373	0.1783673855
2374	0.1783544675
2375	0.1783450178
2376	0.1783355396
2377	0.17832099
2378	0.1782916535
2379	0.1782616674
2380	0.1782414589
2381	0.1782301071
2382	0.1781636909
2383	0.178138051
2384	0.1781071844
2385	0.1781024704
2386	0.1780872624
2387	0.1780784321
2388	0.1780734882
2389	0.178043213
2390	0.1780220044
2391	0.1779957962
2392	0.1779844376
2393	0.1779441363
2394	0.1779187462
2395	0.1778671014
2396	0.177844938
2397	0.1778156551
2398	0.1778010952
2399	0.1777925798
2400	0.1777856661
2401	0.1777504568
2402	0.1777320397
2403	0.1777191387
2404	0.1776936056
2405	0.1776707895
2406	0.1776622199
2407	0.177650071
2408	0.1775900834
2409	0.1775673573
2410	0.1775667529
2411	0.1775456521
2412	0.1775166719
2413	0.1775092583
2414	0.1775009484
2415	0.1774931878
2416	0.1774702909
2417	0.1774596947
2418	0.1774372583
2419	0.1774070931
2420	0.1773624732
2421	0.1773621338
2422	0.1773343259
2423	0.1773270428
2424	0.177309439
2425	0.1772807755
2426	0.1772602837
2427	0.1772281137
2428	0.1772084681
2429	0.1771892077
2430	0.1771658758
2431	0.1771491595
2432	0.1771467739
2433	0.177114678
2434	0.1770993341
2435	0.177097597
2436	0.1770681995
2437	0.1770575289
2438	0.1770272171
2439	0.1769965881
2440	0.1769464801
2441	0.1769042304
2442	0.1768865199
2443	0.176880795
2444	0.1768699018
2445	0.1768696163
2446	0.1768594607
2447	0.1768232325
2448	0.1767892535
2449	0.1767558825
2450	0.1767225781
2451	0.1766927692
2452	0.1766881808
2453	0.1766787571
2454	0.1766235893
2455	0.1765565777
2456	0.1765419164
2457	0.176524152
2458	0.1765057857
2459	0.1765054283
2460	0.1764959116
2461	0.1764603463
2462	0.1764315943
2463	0.1764214157
2464	0.1764020239
2465	0.1763639991
2466	0.1763505818
2467	0.1763255555
2468	0.1763172667
2469	0.1763004587
2470	0.1762818695
2471	0.1762814999
2472	0.1762495099
2473	0.1762171317
2474	0.1762050404
2475	0.1761994349
2476	0.1761318789
2477	0.176099083
2478	0.1760624936
2479	0.1760583273
2480	0.1760390919
2481	0.1760242371
2482	0.1759981235
2483	0.1759974339
2484	0.1759800075
2485	0.1759722809
2486	0.1759642601
2487	0.1759489924
2488	0.175939353
2489	0.175882798
2490	0.1758701535
2491	0.1758497474
2492	0.1758300022
2493	0.175812294
2494	0.1757726448
2495	0.1757605157
2496	0.17575684
2497	0.1757522595
2498	0.1757384699
2499	0.1757134355
2500	0.1757130174
2501	0.1756802724
2502	0.1756545493
2503	0.1756363888
2504	0.1756125605
2505	0.1756030324
2506	0.1755650115
2507	0.1755564038
2508	0.1755132874
2509	0.17550928
2510	0.1754971593
2511	0.1754514451
2512	0.1754083703
2513	0.1753968828
2514	0.1753781575
2515	0.1753555619
2516	0.1753539169
2517	0.1753497581
2518	0.1753495957
2519	0.1753492449
2520	0.1753354281
2521	0.1753255998
2522	0.1752854423
2523	0.1752594054
2524	0.1752121037
2525	0.1751913537
2526	0.1751742386
2527	0.1751701553
2528	0.1751483817
2529	0.1751308973
2530	0.1750966673
2531	0.175072176
2532	0.1750571631
2533	0.1750503314
2534	0.1750113219
2535	0.1749842646
2536	0.1749779173
2537	0.1749133041
2538	0.1748734832
2539	0.1748546187
2540	0.1748540085
2541	0.174825568
2542	0.1748252086
2543	0.1748104805
2544	0.1748035347
2545	0.1747715966
2546	0.1747290435
2547	0.1747112908
2548	0.1746951828
2549	0.1746784931
2550	0.1746495976
2551	0.1746399267
2552	0.174639565
2553	0.1746161182
2554	0.1745902992
2555	0.1745853223
2556	0.1745545358
2557	0.1745371553
2558	0.1744882918
2559	0.1744872684
2560	0.174469785
2561	0.1744632325
2562	0.1744552612
2563	0.1744234464
2564	0.1744161509
2565	0.1744069093
2566	0.174393913
2567	0.1743621817
2568	0.1743402865
2569	0.1743135663
2570	0.1742891397
2571	0.1742865759
2572	0.1742789775
2573	0.1742529415
2574	0.1742386883
2575	0.1741965695
2576	0.1741886737
2577	0.1741882706
2578	0.1741587196
2579	0.1741529685
2580	0.1741357073
2581	0.1741148191
2582	0.1740969013
2583	0.1740631041
2584	0.1740293245
2585	0.174020361
2586	0.1740059723
2587	0.1740016513
2588	0.1739597091
2589	0.1739468811
2590	0.1739137413
2591	0.1738974165
2592	0.1738822163
2593	0.1738705962
2594	0.1738489166
2595	0.1738359767
2596	0.1738124582
2597	0.1738003105
2598	0.1737952879
2599	0.1737782378
2600	0.1737624281
2601	0.17375333
2602	0.1737368616
2603	0.1737246185
2604	0.1737059198
2605	0.1736768534
2606	0.1736666798
2607	0.1736474743
2608	0.1736135703
2609	0.1736022224
2610	0.1735888575
2611	0.1735647171
2612	0.1735508112
2613	0.173511332
2614	0.1734790849
2615	0.1734495432
2616	0.1734483095
2617	0.1734331216
2618	0.1734283112
2619	0.1734186371
2620	0.1733779707
2621	0.1733623207
2622	0.1733570152
2623	0.1733531599
2624	0.1733180844
2625	0.173313909
2626	0.1733117884
2627	0.1732865627
2628	0.1732545512
2629	0.1732392442
2630	0.1731949437
2631	0.1731748133
2632	0.1731471814
2633	0.1731390496
2634	0.1731256737
2635	0.1731160623
2636	0.1730802168
2637	0.1730639093
2638	0.1730333537
2639	0.1730204807
2640	0.1729948087
2641	0.1729676777
2642	0.172956222
2643	0.172928849
2644	0.1729244469
2645	0.1729067101
2646	0.1728820199
2647	0.1728383484
2648	0.1728240803
2649	0.1728162819
2650	0.1728067963
2651	0.1727921332
2652	0.1727883497
2653	0.1727697929
2654	0.1727594197
2655	0.1727517309
2656	0.1727385516
2657	0.1727029326
2658	0.172674754
2659	0.1726588615
2660	0.1726404804
2661	0.1726179151
2662	0.1726176609
2663	0.1726002261
2664	0.1725823432
2665	0.1725753962
2666	0.172571578
2667	0.1725480296
2668	0.1725253004
2669	0.1725011845
2670	0.1724807627
2671	0.1724658355
2672	0.1724508466
2673	0.1724439002
2674	0.1724180761
2675	0.1723975134
2676	0.172396385
2677	0.1723776582
2678	0.1723659755
2679	0.1723535769
2680	0.1723384281
2681	0.1723222302
2682	0.1723182458
2683	0.1722649744
2684	0.1722449803
2685	0.1721970456
2686	0.172186604
2687	0.172166615
2688	0.1721237565
2689	0.1721160674
2690	0.1720818592
2691	0.1720674699
2692	0.172065397
2693	0.1720410511
2694	0.1720171511
2695	0.1719977755
2696	0.1719731709
2697	0.1719507751
2698	0.1719030855
2699	0.1718728485
2700	0.1718329357
2701	0.1718201711
2702	0.1717864628
2703	0.1717445315
2704	0.1717027114
2705	0.1716865148
2706	0.171658442
2707	0.1716414077
2708	0.1716098769
2709	0.1715919206
2710	0.171563252
2711	0.1715357576
2712	0.1714797308
2713	0.171472926
2714	0.1714457312
2715	0.1714171282
2716	0.1713761365
2717	0.17137446
2718	0.1713383592
2719	0.1713309647
2720	0.1713166987
2721	0.1712961789
2722	0.1712920448
2723	0.171279961
2724	0.1712761944
2725	0.1712472751
2726	0.1712088674
2727	0.1711827394
2728	0.1711397237
2729	0.1711272001
2730	0.1711075822
2731	0.1710959815
2732	0.17108627
2733	0.1710489597
2734	0.1710317038
2735	0.17100703
2736	0.1709799711
2737	0.1709572662
2738	0.1709433093
2739	0.1709327042
2740	0.1708971315
2741	0.1708837238
2742	0.1708642982
2743	0.1708446455
2744	0.170823155
2745	0.1708018568
2746	0.1707859073
2747	0.1707753858
2748	0.1707700173
2749	0.1707432882
2750	0.1707377073
2751	0.1707057202
2752	0.170686603
2753	0.1706619613
2754	0.1706227445
2755	0.1706045191
2756	0.1705888981
2757	0.1705675497
2758	0.1705520865
2759	0.1705208311
2760	0.1705140244
2761	0.1705006253
2762	0.1704788269
2763	0.1704438824
2764	0.1703952023
2765	0.1703666105
2766	0.1703507262
2767	0.1703374564
2768	0.1703264743
2769	0.1703091053
2770	0.1702822407
2771	0.1702446328
2772	0.1702097556
2773	0.1701800976
2774	0.1701685389
2775	0.1701442688
2776	0.1701352052
2777	0.1701180782
2778	0.1701070494
2779	0.1700902413
2780	0.1700836492
2781	0.1700535244
2782	0.1700243058
2783	0.1699924068
2784	0.1699792977
2785	0.169970905
2786	0.1699518336
2787	0.1699276075
2788	0.1699094084
2789	0.1698963926
2790	0.1698866337
2791	0.1698582718
2792	0.1698535455
2793	0.1698464219
2794	0.1698431352
2795	0.1698363854
2796	0.1698027929
2797	0.1697822559
2798	0.1697524175
2799	0.1697427552
2800	0.1696792291
2801	0.1696435471
2802	0.169623375
2803	0.1695904975
2804	0.1695582398
2805	0.1695483093
2806	0.169516338
2807	0.1694867699
2808	0.1694540065
2809	0.1694321914
2810	0.1693996593
2811	0.1693689259
2812	0.1693584603
2813	0.1693357424
2814	0.1693287501
2815	0.1693030423
2816	0.1692738215
2817	0.1692535569
2818	0.1692027479
2819	0.169195823
2820	0.1691823545
2821	0.1691646963
2822	0.1691589562
2823	0.1691586646
2824	0.1691565093
2825	0.1691344515
2826	0.169107949
2827	0.1690836835
2828	0.1690626141
2829	0.1690537179
2830	0.1690359778
2831	0.1690025458
2832	0.1689291023
2833	0.1688928907
2834	0.1688593079
2835	0.1688321746
2836	0.1688012427
2837	0.1687865142
2838	0.1687612702
2839	0.1687279436
2840	0.1687122977
2841	0.1686857887
2842	0.1686681305
2843	0.1686451601
2844	0.1686403852
2845	0.168626767
2846	0.1686211577
2847	0.1685817633
2848	0.1685629996
2849	0.1685431697
2850	0.1685394526
2851	0.1684977904
2852	0.1684659677
2853	0.1684533621
2854	0.1684530264
2855	0.1684196932
2856	0.1684075161
2857	0.1684005381
2858	0.1683920143
2859	0.1683454496
2860	0.1683237675
2861	0.1682798834
2862	0.1682795999
2863	0.1682748652
2864	0.1682601288
2865	0.1682400597
2866	0.1682245048
2867	0.1682053978
2868	0.1681863039
2869	0.1681741468
2870	0.1681576755
2871	0.168114766
2872	0.1681127455
2873	0.1681013803
2874	0.1680906804
2875	0.1680573417
2876	0.1680568619
2877	0.1680158302
2878	0.1680016098
2879	0.1679905786
2880	0.1679733984
2881	0.1679603456
2882	0.1679394938
2883	0.1679243292
2884	0.1679131033
2885	0.167904432
2886	0.1678970593
2887	0.1678697085
2888	0.1678567376
2889	0.1678453187
2890	0.1678358804
2891	0.1678134563
2892	0.1677954007
2893	0.1677682245
2894	0.167759505
2895	0.1677312006
2896	0.1677099269
2897	0.1676960331
2898	0.1676864019
2899	0.1676647327
2900	0.1676410848
2901	0.1676151269
2902	0.1675871725
2903	0.1675528982
2904	0.1675283269
2905	0.167496987
2906	0.1674874009
2907	0.1674799641
2908	0.1674471266
2909	0.1674329593
2910	0.1674121585
2911	0.1673820282
2912	0.1673602733
2913	0.1673361223
2914	0.1672977664
2915	0.1672704666
2916	0.1672423769
2917	0.1672310003
2918	0.167190386
2919	0.1671623519
2920	0.1671457676
2921	0.1671331372
2922	0.1670880148
2923	0.1670875052
2924	0.167071617
2925	0.1670237965
